公历日期,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
2079/10/19,星期四,2079,九月,廿五,己亥,猪,0,甲戌,甲辰,,,,,,
2079/10/20,星期五,2079,九月,廿六,己亥,猪,0,甲戌,乙巳,,,,,,
2079/10/21,星期六,2079,九月,廿七,己亥,猪,0,甲戌,丙午,,,,,,
2079/10/22,星期日,2079,九月,廿八,己亥,猪,0,甲戌,丁未,,,,,,
2079/10/23,星期一,2079,九月,廿九,己亥,猪,0,甲戌,戊申,霜降,14:07:16,,,,
2079/10/24,星期二,2079,九月,三十,己亥,猪,0,甲戌,己酉,,,,,,
2079/10/25,星期三,2079,十月,初一,己亥,猪,0,甲戌,庚戌,,,,,,
2079/10/26,星期四,2079,十月,初二,己亥,猪,0,甲戌,辛亥,,,,,,
2079/10/27,星期五,2079,十月,初三,己亥,猪,0,甲戌,壬子,,,,,,
2079/10/28,星期六,2079,十月,初四,己亥,猪,0,甲戌,癸丑,,,,,,
2079/10/29,星期日,2079,十月,初五,己亥,猪,0,甲戌,甲寅,,,,,,
2079/10/30,星期一,2079,十月,初六,己亥,猪,0,甲戌,乙卯,,,,,,
2079/10/31,星期二,2079,十月,初七,己亥,猪,0,甲戌,丙辰,,,万圣节,,,
2079/11/1,星期三,2079,十月,初八,己亥,猪,0,甲戌,丁巳,,,,,,
2079/11/2,星期四,2079,十月,初九,己亥,猪,0,甲戌,戊午,,,,,,
2079/11/3,星期五,2079,十月,初十 ,己亥,猪,0,甲戌,己未,,,,,,
2079/11/4,星期六,2079,十月,十一,己亥,猪,0,甲戌,庚申,,,,,,
2079/11/5,星期日,2079,十月,十二,己亥,猪,0,甲戌,辛酉,,,,,,
2079/11/6,星期一,2079,十月,十三,己亥,猪,0,甲戌,壬戌,,,,,,
2079/11/7,星期二,2079,十月,十四,己亥,猪,0,乙亥,癸亥,立冬,14:26:25,,,,
2079/11/8,星期三,2079,十月,十五,己亥,猪,0,乙亥,甲子,,,,,,
2079/11/9,星期四,2079,十月,十六,己亥,猪,0,乙亥,乙丑,,,,,,
2079/11/10,星期五,2079,十月,十七,己亥,猪,0,乙亥,丙寅,,,,,,
2079/11/11,星期六,2079,十月,十八,己亥,猪,0,乙亥,丁卯,,,,,,
2079/11/12,星期日,2079,十月,十九,己亥,猪,0,乙亥,戊辰,,,,,,
2079/11/13,星期一,2079,十月,二十,己亥,猪,0,乙亥,己巳,,,,,,
2079/11/14,星期二,2079,十月,廿一,己亥,猪,0,乙亥,庚午,,,,,,
2079/11/15,星期三,2079,十月,廿二,己亥,猪,0,乙亥,辛未,,,,,,
2079/11/16,星期四,2079,十月,廿三,己亥,猪,0,乙亥,壬申,,,,,,
2079/11/17,星期五,2079,十月,廿四,己亥,猪,0,乙亥,癸酉,,,,,,
2079/11/18,星期六,2079,十月,廿五,己亥,猪,0,乙亥,甲戌,,,,,,
2079/11/19,星期日,2079,十月,廿六,己亥,猪,0,乙亥,乙亥,,,,,,
2079/11/20,星期一,2079,十月,廿七,己亥,猪,0,乙亥,丙子,,,,,,
2079/11/21,星期二,2079,十月,廿八,己亥,猪,0,乙亥,丁丑,,,,,,
2079/11/22,星期三,2079,十月,廿九,己亥,猪,0,乙亥,戊寅,小雪,12:08:58,,,,
2079/11/23,星期四,2079,冬月,初一,己亥,猪,0,乙亥,己卯,,,,,,
2079/11/24,星期五,2079,冬月,初二,己亥,猪,0,乙亥,庚辰,,,,,,
2079/11/25,星期六,2079,冬月,初三,己亥,猪,0,乙亥,辛巳,,,,,,
2079/11/26,星期日,2079,冬月,初四,己亥,猪,0,乙亥,壬午,,,,,,
2079/11/27,星期一,2079,冬月,初五,己亥,猪,0,乙亥,癸未,,,,,,
2079/11/28,星期二,2079,冬月,初六,己亥,猪,0,乙亥,甲申,,,,,,
2079/11/29,星期三,2079,冬月,初七,己亥,猪,0,乙亥,乙酉,,,,,,
2079/11/30,星期四,2079,冬月,初八,己亥,猪,0,乙亥,丙戌,,,,,,
2079/12/1,星期五,2079,冬月,初九,己亥,猪,0,乙亥,丁亥,,,,,,
2079/12/2,星期六,2079,冬月,初十 ,己亥,猪,0,乙亥,戊子,,,,,,
2079/12/3,星期日,2079,冬月,十一,己亥,猪,0,乙亥,己丑,,,,,,
2079/12/4,星期一,2079,冬月,十二,己亥,猪,0,乙亥,庚寅,,,,,,
2079/12/5,星期二,2079,冬月,十三,己亥,猪,0,乙亥,辛卯,,,,,,
2079/12/6,星期三,2079,冬月,十四,己亥,猪,0,乙亥,壬辰,,,,,,
2079/12/7,星期四,2079,冬月,十五,己亥,猪,0,丙子,癸巳,大雪,7:39:20,,,,
2079/12/8,星期五,2079,冬月,十六,己亥,猪,0,丙子,甲午,,,,,,
2079/12/9,星期六,2079,冬月,十七,己亥,猪,0,丙子,乙未,,,,,,
2079/12/10,星期日,2079,冬月,十八,己亥,猪,0,丙子,丙申,,,,,,
2079/12/11,星期一,2079,冬月,十九,己亥,猪,0,丙子,丁酉,,,,,,
2079/12/12,星期二,2079,冬月,二十,己亥,猪,0,丙子,戊戌,,,,,,
2079/12/13,星期三,2079,冬月,廿一,己亥,猪,0,丙子,己亥,,,,,,
2079/12/14,星期四,2079,冬月,廿二,己亥,猪,0,丙子,庚子,,,,,,
2079/12/15,星期五,2079,冬月,廿三,己亥,猪,0,丙子,辛丑,,,,,,
2079/12/16,星期六,2079,冬月,廿四,己亥,猪,0,丙子,壬寅,,,,,,
2079/12/17,星期日,2079,冬月,廿五,己亥,猪,0,丙子,癸卯,,,,,,
2079/12/18,星期一,2079,冬月,廿六,己亥,猪,0,丙子,甲辰,,,,,,
2079/12/19,星期二,2079,冬月,廿七,己亥,猪,0,丙子,乙巳,,,,,,
2079/12/20,星期三,2079,冬月,廿八,己亥,猪,0,丙子,丙午,,,,,,
2079/12/21,星期四,2079,冬月,廿九,己亥,猪,0,丙子,丁未,,,,,,
2079/12/22,星期五,2079,冬月,三十,己亥,猪,0,丙子,戊申,冬至,1:43:19,,,,一九第一天
2079/12/23,星期六,2079,腊月,初一,己亥,猪,0,丙子,己酉,,,,,,一九第二天
2079/12/24,星期日,2079,腊月,初二,己亥,猪,0,丙子,庚戌,,,平安夜,,,一九第三天
2079/12/25,星期一,2079,腊月,初三,己亥,猪,0,丙子,辛亥,,,圣诞节,,,一九第四天
2079/12/26,星期二,2079,腊月,初四,己亥,猪,0,丙子,壬子,,,,,,一九第五天
2079/12/27,星期三,2079,腊月,初五,己亥,猪,0,丙子,癸丑,,,,,,一九第六天
2079/12/28,星期四,2079,腊月,初六,己亥,猪,0,丙子,甲寅,,,,,,一九第七天
2079/12/29,星期五,2079,腊月,初七,己亥,猪,0,丙子,乙卯,,,,,,一九第八天
2079/12/30,星期六,2079,腊月,初八,己亥,猪,0,丙子,丙辰,,,,腊八节,,一九第九天
2079/12/31,星期日,2079,腊月,初九,己亥,猪,0,丙子,丁巳,,,,,,二九第一天
2080/1/1,星期一,2079,腊月,初十 ,己亥,猪,0,丙子,戊午,,,元旦,,,二九第二天
2080/1/2,星期二,2079,腊月,十一,己亥,猪,0,丙子,己未,,,,,,二九第三天
2080/1/3,星期三,2079,腊月,十二,己亥,猪,0,丙子,庚申,,,,,,二九第四天
2080/1/4,星期四,2079,腊月,十三,己亥,猪,0,丙子,辛酉,,,,,,二九第五天
2080/1/5,星期五,2079,腊月,十四,己亥,猪,0,丁丑,壬戌,小寒,18:58:54,,,,二九第六天
2080/1/6,星期六,2079,腊月,十五,己亥,猪,0,丁丑,癸亥,,,,,,二九第七天
2080/1/7,星期日,2079,腊月,十六,己亥,猪,0,丁丑,甲子,,,,,,二九第八天
2080/1/8,星期一,2079,腊月,十七,己亥,猪,0,丁丑,乙丑,,,,,,二九第九天
2080/1/9,星期二,2079,腊月,十八,己亥,猪,0,丁丑,丙寅,,,,,,三九第一天
2080/1/10,星期三,2079,腊月,十九,己亥,猪,0,丁丑,丁卯,,,,,,三九第二天
2080/1/11,星期四,2079,腊月,二十,己亥,猪,0,丁丑,戊辰,,,,,,三九第三天
2080/1/12,星期五,2079,腊月,廿一,己亥,猪,0,丁丑,己巳,,,,,,三九第四天
2080/1/13,星期六,2079,腊月,廿二,己亥,猪,0,丁丑,庚午,,,,,,三九第五天
2080/1/14,星期日,2079,腊月,廿三,己亥,猪,0,丁丑,辛未,,,,小年,,三九第六天
2080/1/15,星期一,2079,腊月,廿四,己亥,猪,0,丁丑,壬申,,,,,,三九第七天
2080/1/16,星期二,2079,腊月,廿五,己亥,猪,0,丁丑,癸酉,,,,,,三九第八天
2080/1/17,星期三,2079,腊月,廿六,己亥,猪,0,丁丑,甲戌,,,,,,三九第九天
2080/1/18,星期四,2079,腊月,廿七,己亥,猪,0,丁丑,乙亥,,,,,,四九第一天
2080/1/19,星期五,2079,腊月,廿八,己亥,猪,0,丁丑,丙子,,,,,,四九第二天
2080/1/20,星期六,2079,腊月,廿九,己亥,猪,0,丁丑,丁丑,大寒,12:20:17,,,,四九第三天
2080/1/21,星期日,2079,腊月,三十,己亥,猪,0,丁丑,戊寅,,,,除夕,,四九第四天
2080/1/22,星期一,2080,正月,初一,庚子,鼠,0,己丑,己卯,,,,春节,,四九第五天
2080/1/23,星期二,2080,正月,初二,庚子,鼠,3,己丑,庚辰,,,,,,四九第六天
2080/1/24,星期三,2080,正月,初三,庚子,鼠,3,己丑,辛巳,,,,,,四九第七天
2080/1/25,星期四,2080,正月,初四,庚子,鼠,3,己丑,壬午,,,,,,四九第八天
2080/1/26,星期五,2080,正月,初五,庚子,鼠,3,己丑,癸未,,,,,,四九第九天
2080/1/27,星期六,2080,正月,初六,庚子,鼠,3,己丑,甲申,,,,,,五九第一天
2080/1/28,星期日,2080,正月,初七,庚子,鼠,3,己丑,乙酉,,,,,,五九第二天
2080/1/29,星期一,2080,正月,初八,庚子,鼠,3,己丑,丙戌,,,,,,五九第三天
2080/1/30,星期二,2080,正月,初九,庚子,鼠,3,己丑,丁亥,,,,,,五九第四天
2080/1/31,星期三,2080,正月,初十 ,庚子,鼠,3,己丑,戊子,,,,,,五九第五天
2080/2/1,星期四,2080,正月,十一,庚子,鼠,3,己丑,己丑,,,,,,五九第六天
2080/2/2,星期五,2080,正月,十二,庚子,鼠,3,己丑,庚寅,,,,,,五九第七天
2080/2/3,星期六,2080,正月,十三,庚子,鼠,3,己丑,辛卯,,,,,,五九第八天
2080/2/4,星期日,2080,正月,十四,庚子,鼠,3,戊寅,壬辰,立春,6:27:16,,,,五九第九天
2080/2/5,星期一,2080,正月,十五,庚子,鼠,3,戊寅,癸巳,,,,元宵节,,六九第一天
2080/2/6,星期二,2080,正月,十六,庚子,鼠,3,戊寅,甲午,,,,,,六九第二天
2080/2/7,星期三,2080,正月,十七,庚子,鼠,3,戊寅,乙未,,,,,,六九第三天
2080/2/8,星期四,2080,正月,十八,庚子,鼠,3,戊寅,丙申,,,,,,六九第四天
2080/2/9,星期五,2080,正月,十九,庚子,鼠,3,戊寅,丁酉,,,,,,六九第五天
2080/2/10,星期六,2080,正月,二十,庚子,鼠,3,戊寅,戊戌,,,,,,六九第六天
2080/2/11,星期日,2080,正月,廿一,庚子,鼠,3,戊寅,己亥,,,,,,六九第七天
2080/2/12,星期一,2080,正月,廿二,庚子,鼠,3,戊寅,庚子,,,,,,六九第八天
2080/2/13,星期二,2080,正月,廿三,庚子,鼠,3,戊寅,辛丑,,,,,,六九第九天
2080/2/14,星期三,2080,正月,廿四,庚子,鼠,3,戊寅,壬寅,,,情人节,,,七九第一天
2080/2/15,星期四,2080,正月,廿五,庚子,鼠,3,戊寅,癸卯,,,,,,七九第二天
2080/2/16,星期五,2080,正月,廿六,庚子,鼠,3,戊寅,甲辰,,,,,,七九第三天
2080/2/17,星期六,2080,正月,廿七,庚子,鼠,3,戊寅,乙巳,,,,,,七九第四天
2080/2/18,星期日,2080,正月,廿八,庚子,鼠,3,戊寅,丙午,,,,,,七九第五天
2080/2/19,星期一,2080,正月,廿九,庚子,鼠,3,戊寅,丁未,雨水,2:11:43,,,,七九第六天
2080/2/20,星期二,2080,正月,三十,庚子,鼠,3,戊寅,戊申,,,,,,七九第七天
2080/2/21,星期三,2080,二月,初一,庚子,鼠,3,戊寅,己酉,,,,,,七九第八天
2080/2/22,星期四,2080,二月,初二,庚子,鼠,3,戊寅,庚戌,,,,龙抬头,,七九第九天
2080/2/23,星期五,2080,二月,初三,庚子,鼠,3,戊寅,辛亥,,,,,,八九第一天
2080/2/24,星期六,2080,二月,初四,庚子,鼠,3,戊寅,壬子,,,,,,八九第二天
2080/2/25,星期日,2080,二月,初五,庚子,鼠,3,戊寅,癸丑,,,,,,八九第三天
2080/2/26,星期一,2080,二月,初六,庚子,鼠,3,戊寅,甲寅,,,,,,八九第四天
2080/2/27,星期二,2080,二月,初七,庚子,鼠,3,戊寅,乙卯,,,,,,八九第五天
2080/2/28,星期三,2080,二月,初八,庚子,鼠,3,戊寅,丙辰,,,,,,八九第六天
2080/2/29,星期四,2080,二月,初九,庚子,鼠,3,戊寅,丁巳,,,,,,八九第七天
2080/3/1,星期五,2080,二月,初十 ,庚子,鼠,3,戊寅,戊午,,,,,,八九第八天
2080/3/2,星期六,2080,二月,十一,庚子,鼠,3,戊寅,己未,,,,,,八九第九天
2080/3/3,星期日,2080,二月,十二,庚子,鼠,3,戊寅,庚申,,,,,,九九第一天
2080/3/4,星期一,2080,二月,十三,庚子,鼠,3,戊寅,辛酉,,,,,,九九第二天
2080/3/5,星期二,2080,二月,十四,庚子,鼠,3,己卯,壬戌,惊蛰,0:04:28,,,,九九第三天
2080/3/6,星期三,2080,二月,十五,庚子,鼠,3,己卯,癸亥,,,,,,九九第四天
2080/3/7,星期四,2080,二月,十六,庚子,鼠,3,己卯,甲子,,,,,,九九第五天
2080/3/8,星期五,2080,二月,十七,庚子,鼠,3,己卯,乙丑,,,妇女节,,,九九第六天
2080/3/9,星期六,2080,二月,十八,庚子,鼠,3,己卯,丙寅,,,,,,九九第七天
2080/3/10,星期日,2080,二月,十九,庚子,鼠,3,己卯,丁卯,,,,,,九九第八天
2080/3/11,星期一,2080,二月,二十,庚子,鼠,3,己卯,戊辰,,,,,,九九第九天
2080/3/12,星期二,2080,二月,廿一,庚子,鼠,3,己卯,己巳,,,植树节,,,
2080/3/13,星期三,2080,二月,廿二,庚子,鼠,3,己卯,庚午,,,,,,
2080/3/14,星期四,2080,二月,廿三,庚子,鼠,3,己卯,辛未,,,,,,
2080/3/15,星期五,2080,二月,廿四,庚子,鼠,3,己卯,壬申,,,,,,
2080/3/16,星期六,2080,二月,廿五,庚子,鼠,3,己卯,癸酉,,,,,,
2080/3/17,星期日,2080,二月,廿六,庚子,鼠,3,己卯,甲戌,,,,,,
2080/3/18,星期一,2080,二月,廿七,庚子,鼠,3,己卯,乙亥,,,,,,
2080/3/19,星期二,2080,二月,廿八,庚子,鼠,3,己卯,丙子,,,,,,
2080/3/20,星期三,2080,二月,廿九,庚子,鼠,3,己卯,丁丑,春分,0:43:27,,,,
2080/3/21,星期四,2080,三月,初一,庚子,鼠,3,己卯,戊寅,,,,,,
2080/3/22,星期五,2080,三月,初二,庚子,鼠,3,己卯,己卯,,,,,,
2080/3/23,星期六,2080,三月,初三,庚子,鼠,3,己卯,庚辰,,,,,,
2080/3/24,星期日,2080,三月,初四,庚子,鼠,3,己卯,辛巳,,,,,,
2080/3/25,星期一,2080,三月,初五,庚子,鼠,3,己卯,壬午,,,,,,
2080/3/26,星期二,2080,三月,初六,庚子,鼠,3,己卯,癸未,,,,,,
2080/3/27,星期三,2080,三月,初七,庚子,鼠,3,己卯,甲申,,,,,,
2080/3/28,星期四,2080,三月,初八,庚子,鼠,3,己卯,乙酉,,,,,,
2080/3/29,星期五,2080,三月,初九,庚子,鼠,3,己卯,丙戌,,,,,,
2080/3/30,星期六,2080,三月,初十 ,庚子,鼠,3,己卯,丁亥,,,,,,
2080/3/31,星期日,2080,三月,十一,庚子,鼠,3,己卯,戊子,,,,,,
2080/4/1,星期一,2080,三月,十二,庚子,鼠,3,己卯,己丑,,,愚人节,,,
2080/4/2,星期二,2080,三月,十三,庚子,鼠,3,己卯,庚寅,,,,,,
2080/4/3,星期三,2080,三月,十四,庚子,鼠,3,己卯,辛卯,,,,,,
2080/4/4,星期四,2080,三月,十五,庚子,鼠,3,庚辰,壬辰,清明,4:22:02,,,,
2080/4/5,星期五,2080,三月,十六,庚子,鼠,3,庚辰,癸巳,,,,,,
2080/4/6,星期六,2080,三月,十七,庚子,鼠,3,庚辰,甲午,,,,,,
2080/4/7,星期日,2080,三月,十八,庚子,鼠,3,庚辰,乙未,,,,,,
2080/4/8,星期一,2080,三月,十九,庚子,鼠,3,庚辰,丙申,,,,,,
2080/4/9,星期二,2080,三月,二十,庚子,鼠,3,庚辰,丁酉,,,,,,
2080/4/10,星期三,2080,三月,廿一,庚子,鼠,3,庚辰,戊戌,,,,,,
2080/4/11,星期四,2080,三月,廿二,庚子,鼠,3,庚辰,己亥,,,,,,
2080/4/12,星期五,2080,三月,廿三,庚子,鼠,3,庚辰,庚子,,,,,,
2080/4/13,星期六,2080,三月,廿四,庚子,鼠,3,庚辰,辛丑,,,,,,
2080/4/14,星期日,2080,三月,廿五,庚子,鼠,3,庚辰,壬寅,,,,,,
2080/4/15,星期一,2080,三月,廿六,庚子,鼠,3,庚辰,癸卯,,,,,,
2080/4/16,星期二,2080,三月,廿七,庚子,鼠,3,庚辰,甲辰,,,,,,
2080/4/17,星期三,2080,三月,廿八,庚子,鼠,3,庚辰,乙巳,,,,,,
2080/4/18,星期四,2080,三月,廿九,庚子,鼠,3,庚辰,丙午,,,,,,
2080/4/19,星期五,2080,三月,三十,庚子,鼠,3,庚辰,丁未,谷雨,11:13:40,,,,
2080/4/20,星期六,2080,闰三月,初一,庚子,鼠,3,庚辰,戊申,,,,,,
2080/4/21,星期日,2080,闰三月,初二,庚子,鼠,3,庚辰,己酉,,,,,,
2080/4/22,星期一,2080,闰三月,初三,庚子,鼠,3,庚辰,庚戌,,,,,,
2080/4/23,星期二,2080,闰三月,初四,庚子,鼠,3,庚辰,辛亥,,,,,,
2080/4/24,星期三,2080,闰三月,初五,庚子,鼠,3,庚辰,壬子,,,,,,
2080/4/25,星期四,2080,闰三月,初六,庚子,鼠,3,庚辰,癸丑,,,,,,
2080/4/26,星期五,2080,闰三月,初七,庚子,鼠,3,庚辰,甲寅,,,,,,
2080/4/27,星期六,2080,闰三月,初八,庚子,鼠,3,庚辰,乙卯,,,,,,
2080/4/28,星期日,2080,闰三月,初九,庚子,鼠,3,庚辰,丙辰,,,,,,
2080/4/29,星期一,2080,闰三月,初十 ,庚子,鼠,3,庚辰,丁巳,,,,,,
2080/4/30,星期二,2080,闰三月,十一,庚子,鼠,3,庚辰,戊午,,,,,,
2080/5/1,星期三,2080,闰三月,十二,庚子,鼠,3,庚辰,己未,,,劳动节,,,
2080/5/2,星期四,2080,闰三月,十三,庚子,鼠,3,庚辰,庚申,,,,,,
2080/5/3,星期五,2080,闰三月,十四,庚子,鼠,3,庚辰,辛酉,,,,,,
2080/5/4,星期六,2080,闰三月,十五,庚子,鼠,3,辛巳,壬戌,立夏,21:09:59,青年节,,,
2080/5/5,星期日,2080,闰三月,十六,庚子,鼠,3,辛巳,癸亥,,,,,,
2080/5/6,星期一,2080,闰三月,十七,庚子,鼠,3,辛巳,甲子,,,,,,
2080/5/7,星期二,2080,闰三月,十八,庚子,鼠,3,辛巳,乙丑,,,,,,
2080/5/8,星期三,2080,闰三月,十九,庚子,鼠,3,辛巳,丙寅,,,,,,
2080/5/9,星期四,2080,闰三月,二十,庚子,鼠,3,辛巳,丁卯,,,,,,
2080/5/10,星期五,2080,闰三月,廿一,庚子,鼠,3,辛巳,戊辰,,,,,,
2080/5/11,星期六,2080,闰三月,廿二,庚子,鼠,3,辛巳,己巳,,,,,,
2080/5/12,星期日,2080,闰三月,廿三,庚子,鼠,3,辛巳,庚午,,,,,母亲节,
2080/5/13,星期一,2080,闰三月,廿四,庚子,鼠,3,辛巳,辛未,,,,,,
2080/5/14,星期二,2080,闰三月,廿五,庚子,鼠,3,辛巳,壬申,,,,,,
2080/5/15,星期三,2080,闰三月,廿六,庚子,鼠,3,辛巳,癸酉,,,,,,
2080/5/16,星期四,2080,闰三月,廿七,庚子,鼠,3,辛巳,甲戌,,,,,,
2080/5/17,星期五,2080,闰三月,廿八,庚子,鼠,3,辛巳,乙亥,,,,,,
2080/5/18,星期六,2080,闰三月,廿九,庚子,鼠,3,辛巳,丙子,,,,,,
2080/5/19,星期日,2080,四月,初一,庚子,鼠,3,辛巳,丁丑,,,,,,
2080/5/20,星期一,2080,四月,初二,庚子,鼠,3,辛巳,戊寅,小满,9:53:45,,,,
2080/5/21,星期二,2080,四月,初三,庚子,鼠,3,辛巳,己卯,,,,,,
2080/5/22,星期三,2080,四月,初四,庚子,鼠,3,辛巳,庚辰,,,,,,
2080/5/23,星期四,2080,四月,初五,庚子,鼠,3,辛巳,辛巳,,,,,,
2080/5/24,星期五,2080,四月,初六,庚子,鼠,3,辛巳,壬午,,,,,,
2080/5/25,星期六,2080,四月,初七,庚子,鼠,3,辛巳,癸未,,,,,,
2080/5/26,星期日,2080,四月,初八,庚子,鼠,3,辛巳,甲申,,,,,,
2080/5/27,星期一,2080,四月,初九,庚子,鼠,3,辛巳,乙酉,,,,,,
2080/5/28,星期二,2080,四月,初十 ,庚子,鼠,3,辛巳,丙戌,,,,,,
2080/5/29,星期三,2080,四月,十一,庚子,鼠,3,辛巳,丁亥,,,,,,
2080/5/30,星期四,2080,四月,十二,庚子,鼠,3,辛巳,戊子,,,,,,
2080/5/31,星期五,2080,四月,十三,庚子,鼠,3,辛巳,己丑,,,,,,
2080/6/1,星期六,2080,四月,十四,庚子,鼠,3,辛巳,庚寅,,,儿童节,,,
2080/6/2,星期日,2080,四月,十五,庚子,鼠,3,辛巳,辛卯,,,,,,
2080/6/3,星期一,2080,四月,十六,庚子,鼠,3,辛巳,壬辰,,,,,,
2080/6/4,星期二,2080,四月,十七,庚子,鼠,3,辛巳,癸巳,,,,,,
2080/6/5,星期三,2080,四月,十八,庚子,鼠,3,壬午,甲午,芒种,0:57:06,,,,
2080/6/6,星期四,2080,四月,十九,庚子,鼠,3,壬午,乙未,,,,,,
2080/6/7,星期五,2080,四月,二十,庚子,鼠,3,壬午,丙申,,,,,,
2080/6/8,星期六,2080,四月,廿一,庚子,鼠,3,壬午,丁酉,,,,,,
2080/6/9,星期日,2080,四月,廿二,庚子,鼠,3,壬午,戊戌,,,,,,
2080/6/10,星期一,2080,四月,廿三,庚子,鼠,3,壬午,己亥,,,,,,
2080/6/11,星期二,2080,四月,廿四,庚子,鼠,3,壬午,庚子,,,,,,
2080/6/12,星期三,2080,四月,廿五,庚子,鼠,3,壬午,辛丑,,,,,,
2080/6/13,星期四,2080,四月,廿六,庚子,鼠,3,壬午,壬寅,,,,,,
2080/6/14,星期五,2080,四月,廿七,庚子,鼠,3,壬午,癸卯,,,,,,
2080/6/15,星期六,2080,四月,廿八,庚子,鼠,3,壬午,甲辰,,,,,,
2080/6/16,星期日,2080,四月,廿九,庚子,鼠,3,壬午,乙巳,,,,,父亲节,
2080/6/17,星期一,2080,四月,三十,庚子,鼠,3,壬午,丙午,,,,,,
2080/6/18,星期二,2080,五月,初一,庚子,鼠,3,壬午,丁未,,,,,,
2080/6/19,星期三,2080,五月,初二,庚子,鼠,3,壬午,戊申,,,,,,
2080/6/20,星期四,2080,五月,初三,庚子,鼠,3,壬午,己酉,夏至,17:33:25,,,,
2080/6/21,星期五,2080,五月,初四,庚子,鼠,3,壬午,庚戌,,,,,,
2080/6/22,星期六,2080,五月,初五,庚子,鼠,3,壬午,辛亥,,,,端午节,,
2080/6/23,星期日,2080,五月,初六,庚子,鼠,3,壬午,壬子,,,,,,
2080/6/24,星期一,2080,五月,初七,庚子,鼠,3,壬午,癸丑,,,,,,
2080/6/25,星期二,2080,五月,初八,庚子,鼠,3,壬午,甲寅,,,,,,
2080/6/26,星期三,2080,五月,初九,庚子,鼠,3,壬午,乙卯,,,,,,
2080/6/27,星期四,2080,五月,初十 ,庚子,鼠,3,壬午,丙辰,,,,,,
2080/6/28,星期五,2080,五月,十一,庚子,鼠,3,壬午,丁巳,,,,,,
2080/6/29,星期六,2080,五月,十二,庚子,鼠,3,壬午,戊午,,,,,,
2080/6/30,星期日,2080,五月,十三,庚子,鼠,3,壬午,己未,,,,,,
2080/7/1,星期一,2080,五月,十四,庚子,鼠,3,壬午,庚申,,,建党节,,,
2080/7/2,星期二,2080,五月,十五,庚子,鼠,3,壬午,辛酉,,,,,,
2080/7/3,星期三,2080,五月,十六,庚子,鼠,3,壬午,壬戌,,,,,,
2080/7/4,星期四,2080,五月,十七,庚子,鼠,3,壬午,癸亥,,,,,,
2080/7/5,星期五,2080,五月,十八,庚子,鼠,3,壬午,甲子,,,,,,
2080/7/6,星期六,2080,五月,十九,庚子,鼠,3,癸未,乙丑,小暑,11:04:57,,,,
2080/7/7,星期日,2080,五月,二十,庚子,鼠,3,癸未,丙寅,,,,,,
2080/7/8,星期一,2080,五月,廿一,庚子,鼠,3,癸未,丁卯,,,,,,
2080/7/9,星期二,2080,五月,廿二,庚子,鼠,3,癸未,戊辰,,,,,,
2080/7/10,星期三,2080,五月,廿三,庚子,鼠,3,癸未,己巳,,,,,,
2080/7/11,星期四,2080,五月,廿四,庚子,鼠,3,癸未,庚午,,,,,,初伏第一天
2080/7/12,星期五,2080,五月,廿五,庚子,鼠,3,癸未,辛未,,,,,,初伏第二天
2080/7/13,星期六,2080,五月,廿六,庚子,鼠,3,癸未,壬申,,,,,,初伏第三天
2080/7/14,星期日,2080,五月,廿七,庚子,鼠,3,癸未,癸酉,,,,,,初伏第四天
2080/7/15,星期一,2080,五月,廿八,庚子,鼠,3,癸未,甲戌,,,,,,初伏第五天
2080/7/16,星期二,2080,五月,廿九,庚子,鼠,3,癸未,乙亥,,,,,,初伏第六天
2080/7/17,星期三,2080,六月,初一,庚子,鼠,3,癸未,丙子,,,,,,初伏第七天
2080/7/18,星期四,2080,六月,初二,庚子,鼠,3,癸未,丁丑,,,,,,初伏第八天
2080/7/19,星期五,2080,六月,初三,庚子,鼠,3,癸未,戊寅,,,,,,初伏第九天
2080/7/20,星期六,2080,六月,初四,庚子,鼠,3,癸未,己卯,,,,,,初伏第十天
2080/7/21,星期日,2080,六月,初五,庚子,鼠,3,癸未,庚辰,,,,,,中伏第一天
2080/7/22,星期一,2080,六月,初六,庚子,鼠,3,癸未,辛巳,大暑,4:26:10,,,,中伏第二天
2080/7/23,星期二,2080,六月,初七,庚子,鼠,3,癸未,壬午,,,,,,中伏第三天
2080/7/24,星期三,2080,六月,初八,庚子,鼠,3,癸未,癸未,,,,,,中伏第四天
2080/7/25,星期四,2080,六月,初九,庚子,鼠,3,癸未,甲申,,,,,,中伏第五天
2080/7/26,星期五,2080,六月,初十 ,庚子,鼠,3,癸未,乙酉,,,,,,中伏第六天
2080/7/27,星期六,2080,六月,十一,庚子,鼠,3,癸未,丙戌,,,,,,中伏第七天
2080/7/28,星期日,2080,六月,十二,庚子,鼠,3,癸未,丁亥,,,,,,中伏第八天
2080/7/29,星期一,2080,六月,十三,庚子,鼠,3,癸未,戊子,,,,,,中伏第九天
2080/7/30,星期二,2080,六月,十四,庚子,鼠,3,癸未,己丑,,,,,,中伏第十天
2080/7/31,星期三,2080,六月,十五,庚子,鼠,3,癸未,庚寅,,,,,,闰中伏第一天
2080/8/1,星期四,2080,六月,十六,庚子,鼠,3,癸未,辛卯,,,建军节,,,闰中伏第二天
